trial,route,mean,std,count,sem,ci_lower,ci_upper
60,Route B,0.23539065069983917,0.1089111983820334,500,0.004870656861863836,0.22584416325058604,0.2449371381490923
61,Route B,0.23825143942639915,0.1089588334804939,500,0.004872787168229287,0.22870077657666973,0.24780210227612856
62,Route B,0.2379451895817305,0.11162245875135497,500,0.00499190811167392,0.22816104968284961,0.24772932948061138
63,Route B,0.23881596629853477,0.1118199434903839,500,0.00500073989769367,0.22901451609905518,0.24861741649801436
64,Route B,0.24329256607323518,0.10917343131804937,500,0.004882384275281257,0.23372309289368393,0.25286203925278644
65,Route B,0.24772845827948914,0.1090843004218633,500,0.004878398220425907,0.23816679776745436,0.2572901187915239
66,Route B,0.2484137908317132,0.1093606884004091,500,0.00489075866658975,0.23882790384519728,0.2579996778182291
67,Route B,0.246088119364797,0.10819928094227553,500,0.004838818946070512,0.23660403423049878,0.2555722044990952
68,Route B,0.24848825824096518,0.11270335190490974,500,0.005040247123029171,0.238609373879828,0.25836714260210236
69,Route B,0.24362782428780422,0.1138580665108453,500,0.005091887530098847,0.23364772472881049,0.253607923846798
70,Route B,0.23942932503490066,0.11449868591822872,500,0.005120536900951146,0.22939307270903642,0.2494655773607649
71,Route B,0.2416930000709774,0.11372293793289766,500,0.005085844396378971,0.23172474505407462,0.2516612550878802
72,Route B,0.24031294008645218,0.11259367583518036,500,0.005035342260080774,0.23044366925669385,0.2501822109162105
73,Route B,0.24112533272327094,0.11233326002853054,500,0.005023696111159085,0.23127888834539914,0.25097177710114277
74,Route B,0.24099162287648412,0.1100321732623737,500,0.0049207883825340476,0.23134687764671738,0.25063636810625084
75,Route B,0.23937194471679676,0.1064651587103798,500,0.0047612666422342615,0.2300398620980176,0.24870402733557592
76,Route B,0.23868141493187967,0.10705930013960259,500,0.004787837454714082,0.22929725352064007,0.24806557634311927
77,Route B,0.23816486903549527,0.10844469563890514,500,0.004849794224957338,0.2286592723545789,0.24767046571641166
78,Route B,0.23936730054334557,0.10547671697257598,500,0.004717062183883714,0.2301218586629335,0.24861274242375764
79,Route B,0.23800019966253813,0.10845096480754708,500,0.004850074590702253,0.2284940534647617,0.24750634586031456
80,Route B,0.24174617862551806,0.10878632293413375,500,0.004865072262059349,0.23221063699188174,0.2512817202591544
81,Route B,0.24232050076291362,0.110139536134719,500,0.0049255897961505216,0.2326663447624586,0.2519746567633686
82,Route B,0.24188036813076763,0.10937670745858896,500,0.004891475060650264,0.2322930770118931,0.25146765924964215
83,Route B,0.24138693086202268,0.10826944191110069,500,0.004841956639983718,0.2318966958476546,0.25087716587639075
84,Route B,0.24082298550677383,0.10520591441328292,500,0.00470495152526251,0.2316012805172593,0.25004469049628836
85,Route B,0.2447099519059981,0.11002871038023655,500,0.004920633517736913,0.23506551021123373,0.25435439360076245
86,Route B,0.24594829643158087,0.11296055784196607,500,0.005051749722218661,0.23604686697603228,0.25584972588712945
87,Route B,0.24709727006780163,0.11547214422882224,500,0.005164071280066131,0.236975690358872,0.25721884977673126
88,Route B,0.24358641075315846,0.11242758106138129,500,0.00502791427598233,0.2337316987722331,0.2534411227340838
89,Route B,0.235582908504277,0.10826788427068693,500,0.0048418869801867236,0.22609281002311102,0.24507300698544296
90,Route B,0.23007902662116844,0.10418640318274172,500,0.004659357596956218,0.22094668573113424,0.23921136751120264
91,Route B,0.2312279669396111,0.10447397937506732,500,0.00467221839525123,0.22207041888491869,0.2403855149943035
92,Route B,0.2302692369563544,0.10336925739934577,500,0.004622813726572205,0.22120852205227287,0.23932995186043593
93,Route B,0.23427133227109223,0.10839329899436906,500,0.004847495697137376,0.22477024070470297,0.2437724238374815
94,Route B,0.23478602052977848,0.10622691106342314,500,0.004750611883552772,0.22547482123801504,0.24409721982154192
95,Route B,0.23526230908179338,0.10558613219852665,500,0.0047219553815436984,0.22600727653396774,0.24451734162961902
96,Route B,0.23406837495343294,0.10547053207727003,500,0.004716785586956957,0.2248234752029973,0.24331327470386857
97,Route B,0.2309359902623741,0.10833075016037934,500,0.004844698428243088,0.22144038134301766,0.24043159918173054
98,Route B,0.23184646856049895,0.10642449844343141,500,0.004759448259816663,0.2225179499712583,0.24117498714973962
99,Route B,0.2300878830555785,0.10512917831301834,500,0.004701519782532113,0.22087290428181555,0.23930286182934146
100,Route B,0.23051525846580706,0.11031940267653284,500,0.004933633672437993,0.22084533646782858,0.24018518046378554
101,Route B,0.2328659310878866,0.1105851293225624,500,0.004945517329317095,0.22317271712242512,0.2425591450533481
102,Route B,0.3939584980944789,0.1451946267006613,500,0.006493301105407693,0.38123162792787985,0.406685368261078
103,Route B,0.48182545612914446,0.1447201074044725,500,0.006472079957349423,0.4691401794127396,0.4945107328455493
104,Route B,0.5340864486109786,0.13411301808557727,500,0.005997716502140189,0.5223309242667838,0.5458419729551734
105,Route B,0.5695147104216111,0.12146614105561003,500,0.005432130967298441,0.5588677337257061,0.580161687117516
106,Route B,0.5983770460525969,0.10535897577567746,500,0.004711796637483368,0.5891419246431295,0.6076121674620643
107,Route B,0.6218012616760593,0.10228397768218249,500,0.004574278542128629,0.6128356757334872,0.6307668476186314
108,Route B,0.6386193472269159,0.09846324302240651,500,0.004403410093663656,0.6299886634433352,0.6472500310104967
109,Route B,0.6507683795642988,0.09362219179649006,500,0.004186911701189499,0.6425620326299674,0.6589747264986302
110,Route B,0.663018488270264,0.09117868285160291,500,0.0040776346591015694,0.6550263243384249,0.6710106522021031
111,Route B,0.6696984180970068,0.08960597855074755,500,0.004007301184597192,0.6618441077751963,0.6775527284188173
112,Route B,0.6752708972378271,0.08888996505132854,500,0.003975280087447024,0.667479348266431,0.6830624462092232
113,Route B,0.681155588192578,0.08829195577979265,500,0.003948536299800436,0.6734164570449692,0.6888947193401869
114,Route B,0.682322273337412,0.08531150404120606,500,0.0038152464459776953,0.6748443903032958,0.6898001563715283
115,Route B,0.6863243455941578,0.08522094398971834,500,0.003811196477354247,0.6788544004985435,0.693794290689772
116,Route B,0.6888868291886056,0.08347495129385149,500,0.003733113310230719,0.6815699271005533,0.6962037312766578
117,Route B,0.6908900593792001,0.08528066275062615,500,0.0038138671815326854,0.6834148797033961,0.6983652390550041
118,Route B,0.692025050261927,0.08769351823439142,500,0.003921773359164331,0.6843383744779649,0.699711726045889
119,Route B,0.6997950415742137,0.08434362854510608,500,0.0037719617379169774,0.6924019965678964,0.707188086580531
120,Route B,0.7004359478876019,0.08812600494064951,500,0.0039411147526554925,0.6927113629723971,0.7081605328028067
121,Route B,0.7029816141862122,0.08350643966000082,500,0.003734521512774925,0.6956619520211733,0.7103012763512511
122,Route B,0.7063239438987626,0.08093406985898056,500,0.003619481638007947,0.6992297598882671,0.7134181279092582
123,Route B,0.7078821585135727,0.07972101411385328,500,0.003565232135875922,0.7008943035272559,0.7148700134998895
124,Route B,0.7101925174745083,0.0782637481515371,500,0.003500061220815209,0.7033323974817105,0.7170526374673061
125,Route B,0.7130568570538779,0.07827963835097072,500,0.003500771852137401,0.7061953442236886,0.7199183698840672
126,Route B,0.7135833445933913,0.07982115260573391,500,0.00356971046537611,0.7065867120812541,0.7205799771055286
127,Route B,0.7190807591318946,0.07694196900276315,500,0.003440949460257202,0.7123364981897905,0.7258250200739987
128,Route B,0.7186118160308308,0.07917665130437523,500,0.003540887490947608,0.7116716765485734,0.7255519555130882
129,Route B,0.7182625293704507,0.08210151378074751,500,0.0036716913173877436,0.7110660143883707,0.7254590443525306
130,Route B,0.7188000714371743,0.08096097290747238,500,0.0036206847789125407,0.7117035292705057,0.7258966136038428
131,Route B,0.7200327173124397,0.08132142598946182,500,0.0036368047307930944,0.7129045800400852,0.7271608545847942
132,Route B,0.7227806410795374,0.08070704190320332,500,0.0036093286391697325,0.7157063569467648,0.7298549252123101
133,Route B,0.7240329608112873,0.0779046990899466,500,0.003484004058635732,0.7172043128563613,0.7308616087662133
134,Route B,0.7254075703371952,0.07666260319149847,500,0.0034284558413656577,0.7186877968881185,0.7321273437862719
135,Route B,0.7236909278688637,0.07366716375157722,500,0.0032944957171627018,0.7172337162632247,0.7301481394745026
136,Route B,0.7236683857146611,0.07431815000562927,500,0.0033236087074922684,0.7171541126479762,0.7301826587813459
137,Route B,0.7226224012287792,0.07526682933906595,500,0.0033660349370605402,0.7160249727521405,0.7292198297054179
138,Route B,0.7230949042643116,0.0758223957204659,500,0.0033908806209570173,0.7164487782472359,0.7297410302813873
139,Route B,0.7266654782981277,0.07303307629775346,500,0.003266138464154108,0.7202638469083856,0.7330671096878697
140,Route B,0.7309703444591944,0.07360344081530744,500,0.0032916459408181995,0.7245187184151908,0.737421970503198
141,Route B,0.7318084386623614,0.07618380307104615,500,0.0034070432490263284,0.7251306338942698,0.7384862434304531
142,Route B,0.7330966853088813,0.07899991388475223,500,0.0035329835532587096,0.7261720375444942,0.7400213330732683
143,Route B,0.7333966081832992,0.08077835402597107,500,0.0036125178142523023,0.7263160732673647,0.7404771430992337
144,Route B,0.7342201060915461,0.07868330308061923,500,0.003518824287649664,0.7273232104877527,0.7411170016953395
145,Route B,0.7347654773377742,0.07979659384039868,500,0.003568612164001449,0.7277709974963313,0.741759957179217
146,Route B,0.7367011319228179,0.0756247031118322,500,0.0033820395387259335,0.7300723344269151,0.7433299294187208
147,Route B,0.7392877651344134,0.07516223917305201,500,0.0033613575226408374,0.7326995043900374,0.7458760258787894
148,Route B,0.738814650525401,0.07357590105518792,500,0.003290414325303974,0.7323654384478052,0.7452638626029967
149,Route B,0.7372581166338387,0.07432054081791391,500,0.0033237156278680662,0.7307436340032173,0.74377259926446
150,Route B,0.7383492584893792,0.07290035069810402,500,0.0032602027948906965,0.7319592610113934,0.7447392559673649
151,Route B,0.7401337694011226,0.07265575137826569,500,0.003249263980762522,0.733765211998828,0.7465023268034172
152,Route B,0.7397276749551942,0.0738158861683855,500,0.003301146785837929,0.7332574272549519,0.7461979226554365
153,Route B,0.7389915560430812,0.07648141493513745,500,0.0034203528562067,0.7322876644449161,0.7456954476412463
154,Route B,0.73842816657186,0.0768886185661276,500,0.003438563556198274,0.7316885820017113,0.7451677511420086
155,Route B,0.7402145580372781,0.0751847270939146,500,0.0033623632130352654,0.7336243261397289,0.7468047899348272
156,Route B,0.7385074025823972,0.07652090881413882,500,0.0034221190761695446,0.7318000491931049,0.7452147559716895
157,Route B,0.7418069279241267,0.07470344333278367,500,0.0033408395489081546,0.7352588824082668,0.7483549734399867
158,Route B,0.7406613004600502,0.08118156032563895,500,0.0036305497481525727,0.7335454229536711,0.7477771779664293
159,Route B,0.738398263737486,0.08022530020552834,500,0.0035877844954977844,0.7313662061263103,0.7454303213486616
160,Route B,0.7383072697798022,0.08051045831129473,500,0.003600537153674359,0.7312502169586005,0.7453643226010039
161,Route B,0.7403936375295953,0.07877472512561566,500,0.003522912805794745,0.7334887284302376,0.747298546628953
162,Route B,0.7442807891121396,0.07661499924707192,500,0.0034263269282509604,0.7375651883327677,0.7509963898915114
163,Route B,0.7439774071224711,0.07649164565799714,500,0.0034208103880421646,0.7372726187619084,0.7506821954830337
164,Route B,0.7448865346776824,0.07903882034510912,500,0.0035347235030611475,0.7379584766116826,0.7518145927436822
165,Route B,0.7431159596460218,0.07814431279221273,500,0.003494719909167881,0.7362663086240528,0.7499656106679908
166,Route B,0.7440368690372532,0.07858721824742686,500,0.0035145272432771666,0.73714839564043,0.7509253424340764
167,Route B,0.7425157268606042,0.07833636659623916,500,0.0035033088163906913,0.7356492415804784,0.74938221214073
168,Route B,0.7434565732380476,0.07667986583293547,500,0.0034292278501601445,0.7367352866517337,0.7501778598243615
169,Route B,0.7455858537296,0.07588308216499909,500,0.003393594601262797,0.7389344083111249,0.752237299148075
170,Route B,0.7474660888406075,0.07789912605733075,500,0.0034837548250403346,0.7406379293835285,0.7542942482976865
171,Route B,0.7486409663768127,0.07543556946349389,500,0.0033735812248355933,0.7420287471761349,0.7552531855774904
172,Route B,0.748572150772885,0.07469051957852935,500,0.003340261581047411,0.7420252380740321,0.7551190634717379
173,Route B,0.7481777082614668,0.07612557488284241,500,0.003404439205285724,0.7415050074191067,0.7548504091038268
174,Route B,0.7476053665902049,0.07496924746617324,500,0.0033527266711273446,0.7410340223147953,0.7541767108656146
175,Route B,0.7473786757804566,0.07648186040999018,500,0.0034203727784477595,0.740674745134699,0.7540826064262142
176,Route B,0.7464657687918883,0.07772164871103404,500,0.00347581779682462,0.7396531659101121,0.7532783716736645
177,Route B,0.7461593650927593,0.07605636072998476,500,0.0034013438542698287,0.7394927311383904,0.7528259990471281
178,Route B,0.7450014192579123,0.07542946565126547,500,0.003373308254054301,0.7383897350799659,0.7516131034358587
179,Route B,0.7450114044606521,0.07709142135471565,500,0.0034476331726244623,0.7382540434423082,0.751768765478996
180,Route B,0.7450091914515294,0.07818942769398673,500,0.003496737508911179,0.7381555859340635,0.7518627969689954
181,Route B,0.7451264771658885,0.0805315436837794,500,0.0036014801201984916,0.7380675761302995,0.7521853782014776
182,Route B,0.7438794936404967,0.08044403028454282,500,0.0035975664020057897,0.7368282634925654,0.750930723788428
183,Route B,0.7432250899990774,0.08185997099735287,500,0.0036608891957248453,0.7360497471754568,0.7504004328226981
184,Route B,0.7460234148497773,0.08109638160739989,500,0.003626740440068196,0.7389150035872436,0.753131826112311
185,Route B,0.7469601928473234,0.07830777579990468,500,0.0035020301971079963,0.7400962136609918,0.753824172033655
186,Route B,0.7479764895629409,0.07852738188658231,500,0.0035118512798696746,0.7410932610543963,0.7548597180714856
187,Route B,0.7488282645711295,0.07883081329335734,500,0.0035254211449108216,0.7419184391271043,0.7557380900151547
188,Route B,0.7466340477428007,0.07959163515689875,500,0.0035594461330237547,0.7396575333220742,0.7536105621635273
189,Route B,0.7434405855292497,0.08050169294748845,500,0.0036001451546879915,0.7363843010260612,0.7504968700324383
190,Route B,0.7454168582052034,0.07666052624398888,500,0.003428362957449315,0.7386972668086028,0.752136449601804
191,Route B,0.7462027697628959,0.07727546433099483,500,0.0034558638247392946,0.7394292766664069,0.7529762628593849
192,Route B,0.7440541345516422,0.07626848391446646,500,0.003410830291471925,0.7373689071803572,0.7507393619229271
193,Route B,0.7462615774446102,0.07657314688352815,500,0.003424455233652902,0.7395496451866505,0.7529735097025699
194,Route B,0.7472310541727754,0.07955543338189873,500,0.003557827140427631,0.7402577129775372,0.7542043953680135
195,Route B,0.7491979336703526,0.07712576738120995,500,0.0034491691736244275,0.7424375620900487,0.7559583052506564
196,Route B,0.750679367178865,0.0745038654761795,500,0.003331914155824742,0.7441488154334485,0.7572099189242815
197,Route B,0.7504336477161027,0.07484096381681173,500,0.0033469896519198626,0.7438735479983397,0.7569937474338656
198,Route B,0.7489784206894825,0.07520326445650297,500,0.003363192229092688,0.7423865639204609,0.7555702774585041
199,Route B,0.7484249252306447,0.07422326458413118,500,0.0033193653024413995,0.7419189692378596,0.7549308812234299
200,Route B,0.7481519760148,0.07454997243570213,500,0.0033339761217393107,0.7416173828161909,0.754686569213409
1,Route C,0.3333333333333333,0.0,500,0.0,0.3333333333333333,0.3333333333333333
2,Route C,0.29607716751455526,0.04893022289509333,500,0.0021882260909529046,0.2917882443762876,0.30036609065282294
3,Route C,0.26429271004349725,0.06272799190993714,500,0.002805281080053526,0.2587943591265923,0.2697910609604022
4,Route C,0.2369070410370836,0.0698420555297059,500,0.0031234316770547494,0.2307851149500563,0.2430289671241109
5,Route C,0.21507577751581738,0.07242949842099354,500,0.0032391456409111047,0.20872705205963163,0.22142450297200314
6,Route C,0.19473331962673332,0.07374491078318691,500,0.003297972670117264,0.1882692931933035,0.20119734606016315
7,Route C,0.1796132619581229,0.06898683567467759,500,0.003085185082423733,0.1735662991965724,0.18566022471967342
8,Route C,0.16792037499735535,0.06927186433042637,500,0.003097931951419526,0.16184842837257307,0.17399232162213762
9,Route C,0.15448101152895002,0.06682378053260862,500,0.0029884503156887995,0.14862364891019997,0.16033837414770008
10,Route C,0.14777269553374264,0.06559455513873773,500,0.0029334776848815142,0.14202307927137486,0.15352231179611042
11,Route C,0.13921024863428966,0.06373258480920937,500,0.0028502078403032523,0.1336238412672953,0.14479665600128402
12,Route C,0.13359663928100554,0.06372414070220483,500,0.002849830208357824,0.1280109720726242,0.13918230648938687
13,Route C,0.13099660481689848,0.06321780047123367,500,0.0028271859848339343,0.12545532028662398,0.13653788934717298
14,Route C,0.1284425624720069,0.05943602336607912,500,0.0026580597711763757,0.12323276532050119,0.13365235962351257
15,Route C,0.12400646069003586,0.05926189200442914,500,0.0026502723799430965,0.11881192682534739,0.12920099455472434
16,Route C,0.1221958001212047,0.05976242881130528,500,0.002672657066451411,0.11695739227095994,0.12743420797144947
17,Route C,0.1174673264277285,0.05856315306426757,500,0.002619023824568548,0.11233403973157415,0.12260061312388286
18,Route C,0.11206753784831948,0.05674761970475154,500,0.0025378307044226197,0.10709338966765114,0.11704168602898782
19,Route C,0.10965253530273458,0.05693443387889772,500,0.0025461852882736466,0.10466201213771824,0.11464305846775093
20,Route C,0.10824810126825575,0.05596154768385564,500,0.0025026764949439423,0.10334285533816562,0.11315334719834588
21,Route C,0.10690834685219255,0.05379923471249008,500,0.0024059749190918833,0.10219263601077247,0.11162405769361264
22,Route C,0.10689826275616426,0.05464291815157466,500,0.002443705589517562,0.10210859980070984,0.11168792571161869
23,Route C,0.10427637441699306,0.053457181718892334,500,0.002390677844180046,0.09959064584240017,0.10896210299158594
24,Route C,0.10155167100903935,0.052227806534035116,500,0.002335698514516204,0.09697370192058759,0.10612964009749111
25,Route C,0.10068929717636428,0.05159213205631157,500,0.0023072702876411736,0.09616704741258758,0.10521154694014098
26,Route C,0.09925112803384616,0.05095034909227172,500,0.002278568880953285,0.09478513302717771,0.1037171230405146
27,Route C,0.09738631262912059,0.051879711173918625,500,0.002320131216758749,0.09283885544427345,0.10193376981396773
28,Route C,0.09747844358705497,0.05222675236478965,500,0.002335651370634351,0.09290056690061164,0.1020563202734983
29,Route C,0.09750073421832439,0.052626456142072967,500,0.0023535266669717295,0.0928878219510598,0.10211364648558899
30,Route C,0.09423145721134947,0.050670739110509753,500,0.0022660643424251407,0.0897899711001962,0.09867294332250275
31,Route C,0.09434137197117427,0.05039730322757012,500,0.0022538359179903266,0.08992385357191324,0.09875889037043531
32,Route C,0.09332557180498648,0.05140447226593536,500,0.002298877886682682,0.08881977114708842,0.09783137246288454
33,Route C,0.09323296559594155,0.050883135375351135,500,0.002275562992152188,0.08877286213132325,0.09769306906055984
34,Route C,0.09254144543503874,0.05022084462549445,500,0.002245944449401211,0.08813939431421237,0.09694349655586511
35,Route C,0.09153221016737771,0.05006228920211702,500,0.0022388536353037474,0.08714405704218237,0.09592036329257306
36,Route C,0.09181231578301183,0.05180574888998009,500,0.002316823522865595,0.08727134167819527,0.09635328988782839
37,Route C,0.09218909458710922,0.04886948710455793,500,0.002185509903826818,0.08790549517560865,0.09647269399860979
38,Route C,0.09183274106533913,0.04941952458220626,500,0.0022101083276307018,0.08750092874318295,0.09616455338749531
39,Route C,0.09152055826405829,0.047635629420608616,500,0.002130330110709396,0.08734511124706787,0.09569600528104871
40,Route C,0.09030138597064814,0.04855769189251304,500,0.0021715659980429914,0.08604511661448389,0.0945576553268124
41,Route C,0.08927630313703017,0.04843683520708004,500,0.0021661611227597214,0.08503062733642111,0.09352197893763922
42,Route C,0.08788938757799836,0.04815376305397741,500,0.002153501751222227,0.08366852414560279,0.09211025101039393
43,Route C,0.08633531589104136,0.047055553720376106,500,0.002104388336753082,0.08221071475100532,0.0904599170310774
44,Route C,0.0874314652009607,0.04730785352170343,500,0.002115671526882634,0.08328474900827075,0.09157818139365066
45,Route C,0.0863577644452814,0.046068250596847535,500,0.002060234798780927,0.08231970423967078,0.09039582465089202
46,Route C,0.08756081848979265,0.04594968560519013,500,0.002054932411158974,0.08353315096392105,0.09158848601566424
47,Route C,0.0868485073471528,0.04665523970496604,500,0.002086485749737026,0.08275899527766822,0.09093801941663737
48,Route C,0.08619779374849709,0.04657084526037942,500,0.0020827115154366453,0.08211567917824127,0.09027990831875292
49,Route C,0.0846788502204194,0.04552759899397784,500,0.0020360561240577095,0.0806881802172663,0.08866952022357251
50,Route C,0.08382662060828705,0.046829983321359965,500,0.002094300521834845,0.07972179158549075,0.08793144963108335
51,Route C,0.08472718292083511,0.047695401515973034,500,0.0021330032000772443,0.08054649664868371,0.08890786919298652
52,Route C,0.08385058522306077,0.04617927756072669,500,0.002065200075552311,0.07980279307497824,0.0878983773711433
53,Route C,0.08122199941884498,0.044983837232581994,500,0.002011738358816787,0.07727899223556407,0.08516500660212588
54,Route C,0.08088950338712592,0.04370055112811577,500,0.0019543480595334397,0.07705898119044037,0.08472002558381146
55,Route C,0.08196885428512546,0.04671631507205717,500,0.002089217123188356,0.07787398872367628,0.08606371984657464
56,Route C,0.08251591706174273,0.04656187314178933,500,0.0020823102700952526,0.07843458893235604,0.08659724519112942
57,Route C,0.08052553583109831,0.04563291269306696,500,0.0020407658958602145,0.07652563467521228,0.08452543698698434
58,Route C,0.08190706731495837,0.04802016057202046,500,0.0021475268665898583,0.07769791465644224,0.08611621997347449
59,Route C,0.08203713362719371,0.047109722376525415,500,0.0021068108327010754,0.0779077843950996,0.08616648285928782
60,Route C,0.08123533859537514,0.04570094121398127,500,0.0020438082238036777,0.07722947447671993,0.08524120271403035
61,Route C,0.0817203006409861,0.04502175504260251,500,0.002013434094832063,0.07777396981511525,0.08566663146685694
62,Route C,0.08117149542949922,0.04472422814956912,500,0.0020001282876729236,0.0772512439856603,0.08509174687333815
63,Route C,0.08103040915757247,0.045018186133238665,500,0.002013274488353201,0.0770843911604002,0.08497642715474474
64,Route C,0.08380239782067223,0.04665149418629116,500,0.0020863182450496652,0.07971321406037488,0.08789158158096957
65,Route C,0.08494698774333319,0.04691091985398726,500,0.0020979201136112004,0.08083506432065524,0.08905891116601114
66,Route C,0.0837987499415717,0.0455897823801296,500,0.0020388370496278387,0.07980262932430114,0.08779487055884226
67,Route C,0.08352021672503282,0.04625866251839938,500,0.0020687502787872522,0.0794654661786098,0.08757496727145583
68,Route C,0.08417955200068315,0.04869773953421121,500,0.002177829118981504,0.0799110069274794,0.0884480970738869
69,Route C,0.08250549243258533,0.0475354206748314,500,0.0021258486393594387,0.07833882909944083,0.08667215576572983
70,Route C,0.08052580151129086,0.04501497042195302,500,0.002013130677372587,0.0765800653836406,0.08447153763894114
71,Route C,0.0802538953047825,0.043939424253484065,500,0.0019650307904598664,0.07640243495548116,0.08410535565408384
72,Route C,0.07909359106411036,0.04237480549230325,500,0.00189505891228243,0.0753792755960368,0.08280790653218392
73,Route C,0.07995560762406628,0.04336055780005601,500,0.0019391430956646792,0.07615488715656352,0.08375632809156905
74,Route C,0.08070305316246323,0.04437786238846213,500,0.00198463833993465,0.07681316201619132,0.08459294430873515
75,Route C,0.07993716597264319,0.04291734529284454,500,0.0019193220297726201,0.07617529479428886,0.08369903715099752
76,Route C,0.08046286590450623,0.045628063063859366,500,0.0020405490138487373,0.0764633898373627,0.08446234197164976
77,Route C,0.07885439242841417,0.04384964781359875,500,0.0019610158660126366,0.0750108013310294,0.08269798352579895
78,Route C,0.07882092234625032,0.04367605414358916,500,0.0019532525210805346,0.07499254740493247,0.08264929728756817
79,Route C,0.07855751599629718,0.044130702466196034,500,0.0019735850121846386,0.07468928937241529,0.08242574262017907
80,Route C,0.0802655836633093,0.04397618116840766,500,0.001966674609668113,0.0764109014283598,0.0841202658982588
81,Route C,0.0804827256416014,0.04605654175938187,500,0.0020597111636507124,0.07644569176084601,0.0845197595223568
82,Route C,0.07921625473027458,0.04331047145475649,500,0.0019369031662079944,0.07541992452450691,0.08301258493604224
83,Route C,0.07949893708481427,0.04295576966475671,500,0.001921040419924387,0.07573369786176247,0.08326417630786608
84,Route C,0.07909653749807789,0.04327865281757201,500,0.0019354801934940763,0.0753029963188295,0.08289007867732628
85,Route C,0.07911098002177942,0.042850740813538596,500,0.0019163433869059388,0.07535494698344378,0.08286701306011507
86,Route C,0.07948823480977238,0.04404917041613372,500,0.001969938788058954,0.07562715478517683,0.08334931483436793
87,Route C,0.07958458425229922,0.04391249844681543,500,0.0019638266317786647,0.07573548405401304,0.08343368445058541
88,Route C,0.07844245552580184,0.046089588231979804,500,0.0020611890468336235,0.07440252499400794,0.08248238605759574
89,Route C,0.07649629663513945,0.04565074801056977,500,0.002041563515506946,0.07249483214474584,0.08049776112553306
90,Route C,0.07346418146298059,0.041767631105402055,500,0.0018679052482162735,0.0698030871764767,0.07712527574948448
91,Route C,0.07307896021644301,0.03949386324212418,500,0.001766219258069398,0.06961717047062699,0.07654074996225904
92,Route C,0.07253878415247164,0.038735740062414106,500,0.0017323149587663976,0.0691434468332895,0.07593412147165378
93,Route C,0.07313465448593337,0.04013813187095766,500,0.0017950318270662428,0.06961639210488353,0.07665291686698321
94,Route C,0.07293310581604127,0.038751041706979954,500,0.0017329992691147331,0.0695364272485764,0.07632978438350616
95,Route C,0.07345603057727006,0.0384971831720679,500,0.001721646370300096,0.07008160369148186,0.07683045746305825
96,Route C,0.07362556256355088,0.039608201913103484,500,0.001771332638884732,0.0701537505913368,0.07709737453576496
97,Route C,0.07269988149099853,0.040034016498714804,500,0.0017903756460694884,0.06919074522470232,0.07620901775729473
98,Route C,0.07272604765161005,0.03869752187657547,500,0.0017306057895361594,0.06933406030411918,0.07611803499910091
99,Route C,0.07103394665117628,0.03564094896282377,500,0.0015939116932694914,0.06790987973236808,0.07415801356998449
100,Route C,0.07166129472096021,0.03749226522084871,500,0.0016767050732853777,0.06837495277732086,0.07494763666459955
101,Route C,0.07194999448048227,0.036719849298382,500,0.0016421615830946022,0.06873135777761685,0.07516863118334768
102,Route C,0.12315289152976502,0.05726767437637548,500,0.0025610882563779688,0.11813315854726421,0.12817262451226585
103,Route C,0.15047112936716717,0.06446170619791945,500,0.002882815140083348,0.1448208116926038,0.15612144704173053
104,Route C,0.16757759578026543,0.06805281771658468,500,0.003043414529493707,0.16161250330245777,0.1735426882580731
105,Route C,0.17736287675106055,0.06697660845921147,500,0.0029952849883436855,0.17149211817390692,0.18323363532821418
106,Route C,0.1855956922423596,0.06787051942355643,500,0.0030352619019858402,0.17964657891446736,0.19154480557025186
107,Route C,0.1905932145408386,0.06974476321975033,500,0.003119080632679777,0.18447981650078624,0.19670661258089098
108,Route C,0.19376726958187998,0.07043393631670322,500,0.003149901390540791,0.18759346285642003,0.19994107630733993
109,Route C,0.19579930587603028,0.06742033584741672,500,0.0030151290804137933,0.18988965287841925,0.20170895887364132
110,Route C,0.19640698162137388,0.06830368967192607,500,0.0030546338644095398,0.19041989924713118,0.20239406399561657
111,Route C,0.19993212603982186,0.06966890517917883,500,0.0031156881579726204,0.19382537725019552,0.2060388748294482
112,Route C,0.20191540853639617,0.07231364233389234,500,0.0032339643991837965,0.19557683831399592,0.20825397875879642
113,Route C,0.20275586059496256,0.07364831576958794,500,0.0032936528097833673,0.19630030108778715,0.20921142010213797
114,Route C,0.2050691580350637,0.07099112327746185,500,0.003174819548949447,0.1988465117191228,0.21129180435100461
115,Route C,0.2051682220868873,0.07156678221739556,500,0.0032005637993803918,0.1988951170401017,0.21144132713367286
116,Route C,0.20640339912032296,0.0703824918878161,500,0.003147600725739686,0.20023410169787317,0.21257269654277275
117,Route C,0.2081167435565831,0.07077142301758828,500,0.0031649942546344133,0.20191335481749967,0.21432013229566654
118,Route C,0.21055611155577536,0.07352009912163943,500,0.0032879187869701665,0.20411179073331384,0.21700043237823688
119,Route C,0.20961366298343273,0.07194993324889797,500,0.0032176988344221626,0.2033069732679653,0.21592035269890017
120,Route C,0.21195823376867992,0.07690374030467635,500,0.003439239820904934,0.20521732371970625,0.2186991438176536
121,Route C,0.21189808972306254,0.07491940093451985,500,0.003350497466462953,0.20533111468879514,0.21846506475732994
